"authorId","badges/0","badges/1","badges/2","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"6044732646","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1123720706","2022-08-13","There are a lot of noise canceling headsets on the market but even popular brands are not offering any support for phone calls. They are mostly focused on the person that wear the headsets not the person on the other end of the line. I would not be wrong if I tell you that they are making the things worse for the other person, by amplifying the background noise not the person's voice.

WH-1000XM5 on the other hand are different and deserve 5 stars for that. I was able to have a normal conversation over the phone while walking outside in regular city traffic. I am not living in a big city like LA or NY but these headsets may perform well even there.
My wife told me that I sound like I am in the office.

The battery life is very good; I wear these for 3 weeks now listening on them 30 min every weekday and so far I didn't charge them at all. I like also the audio quality though so far I used these only for podcasts with limited music content.

Now for the not so good part. When I turn the ANC on, I can feel the noise cancelling kicking in, but I can still hear helicopters, airplanes, noisy traffic or even wind. I do believe that a larger ear cup with more foam could help with this issue. I heard that the ear cups are smaller than on WH-1000XM4 and frankly I would prefer these to be a bit larger.

Also the manual shows these as not being sweat proof and unfortunately after wearing these for a half an hour I do find sweat under the ear cups.

When I turn my head left or right it will increase the noise that comes from the outside. Not sure if it's related to the headband being more rigid or to the frame of my sunglasses keeping the cups at a certain distance from the ear.

The tactile control works good, is responsive, and provides feedback similar to the airpods, but I should read the manual to learn about all the features.

Overall I am pleased with the purchase and I would recommend this product.

PS: I didn't own the WH-1000XM4 but I listened to some audio samples in a review and WH-1000XM5 seems to do a better job on noise canceling than WH-1000XM4.","Best noise canceling on phone calls","Cornel G"
"sftyfhydlsxatzzlnfikoa4f8","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"158623109","2023-07-24","I bought this because of the good reviews and I am very happy with the sound quality and ANC. Plus using it as a headset for the phone and computer at the same time is an awesome feature. However, keeping up with the message boards, it seems like the hinge connecting the ear pads to the headband is fragile. I am hesitant to use it because I am afraid that it will break.","Sounds Good But","hansxm5"
"9uen931s1hmabyec7kkezk7dg","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","156290511","2023-04-21","I've logged about 5hrs of listening so far. The most standout aspect of these over my previous Sony WH-CH700N is the level of quality in the ANC. I'm finding my volume levels are across the board lower with the WH-1000XM5. It handles constant noise like engine, droning or road noise really well. Even conversation and intermittent noises are softened, to a much greater degree than my previous ANC headphones.

In general the quality of sound is really great, probably the best I've owned. They seem a little muddy on the high end but with the treble boost EQ setting I've found the sound pleasing. I haven't watched mich video but there seems to be little to no audio lag on my phone (Pixel 6 Pro). The touch controls seem consistent and good, though I still tend towards controlling volume and skipping on my phone. Battery life is amazing as expected. The headphones are comfortable, I have a large head and find that even with sunglasses on they sit well.","Amazing ANC","Highbread"
"l0ndk2rrcql6qo0rk0qairhnr","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3","false","1139283476","2023-04-30","I bought these for in December and they broke after 4 months.  The band has a weak spot above the ear muffs and breaks apart.  I purchased the protection plus plan from Sony, which states that it covers accidents and manufacturers defects.  These broke easily and it will be hard to proved it wasn't an accident.   It appears to be a design flaw, so thank goodness I bought the Sony Protection Plus Plan","Great Headphones but get the the MX4","BrayG"
"aflb2kwh0xpls11lt3iibamuh","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1121397188","2022-07-05","These are absolutely amazing. I recently took them on a trip and first of all the noise cancelling made it so I could barely hear anything of the plane engine while I was flying. The sound quality is crystal clear, and all of the smart functions are very very cool. I also like this case a lot compared to older ones (I also have a pair of h.ear MDR-100ABN) because it is flatter and has a nice compartment for the wires. Overall, it feels like Sony has thought through every aspect of how to make an excellent headphone and executed it.","My new go-to headphones","The_Scient1st"
"qg4qd84lq16jj35ing4grr7bl","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"1144088016","2023-08-02","Great sound quality and features. Easy to use noise cancelling when not listening to music. Very comfortable. My only small complaint is that it is not easy for me to know when I have turned off the unit. No voice prompt to tell me that, which would be helpful. And it does not seem to go off automatically if I do not turn it off when I put it in its case. It does not fold up like other Sony units, but I am ok with that. It fits nicely in the case and not necessary to fold it, which can be a hassle.  I recommend this great unit.","Great sound and noise cancelling","travel guy"
"m1o5oa5ig2hhi9twsr11nbvx4","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","159583789","2023-09-03","Great sound, though the sound deadening could be better, though in saying that, the app has an interesting 'default' where it can switch to ambient sound.

The battery life is great, with music playing and phone calls lasting days before needing a recharge.","Good, not great","HunterNZ"
"pd9wfk325cdxn7r3ibzp8y7ld","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","157615317","2023-06-12","Purchased these headphones from my local jbhi, the service there is second to none (charlestown square). Can honestly say these are the best headphones I've ever purchased! I mowed the lawn with them on and to be honest the only thing that gave away the mower was running was the vibrations in my hand. Sweet blissfully silence. Great product, well worth the coin","Fantastic!","RyanDD"
"2gsd5ipnl5oq83hbkt6q2xhrg","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","152396640","2022-12-13","The features, auto voice recognition when ANC is turned on is incredible, they sound perfect, are very comfortable; but you can't fold them so they can get difficult to carry around especially when travelling for work. Its a small thing, but when you pay this much for headphones you want to be able to fit them in a laptop bag without them taking up half the bag.","Almost perfect","Soundguy90"
"p0heho4h8np8vge3hn3jft7ta","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1144094726","2023-08-03","I really love these headphones. Using them with the Tidal app, I can listen to anything I want to hear. I range through classical, jazz, folk, and rock, and it all sounds really great. And the best part is the serene world they create, wiping out the sound of landscapers, traffic, etc. I use them every day, often for hours, while I take care of whatever else I have to do. Just great.","Love the serenity.","Chonk"
"89de1a2b54f090c549e2334471405529","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"315815661","2023-08-28","I was about to go for the XM4's because of their lower price, but I decided to give this XM5 a shot. It didn't disappoint! FYI to those who don't know, the sound balance of these headphones are different when used wired or wireless. They're more neutral sounding when wired (which is how I wanted them to sound), and they're more bass oriented when wireless. I use this for sound mixing on my PC, and I used it wired most of the time. That's why the big case and the ""no-fold"" mechanism compared to that of an XM4 didn't bother me much.

The noise cancellation is even way better than what I've experienced when I tried on my friend's XM4. Ambient mode is not that great, tbh. You're having like a muffled version of reality when on ambient mode. Regardless, the advantages outweigh the disadvantages.","A true successor to the XM4","Lito"
"ab2c140941122736fa9241aa21896be1270d06654cf0758b02e347d63d20552961b76297f6ed957f0fb371cf65a73a9b","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"312433352","2023-07-27","These headphones are amazing with there ANC and sound quality! Ive always loved the sony line of audio products and the XM5's do not disappoint! I would definitely recommend these if your going into highschool or college and have some money to splurge. Also these are great for traveling with how comfortable they are in cars and planes etc.","10/10 headphones for the price!","Sahil"
